1,0
203,0
209,0
708,0
899,0
15476,0
15588,0
0,1
42,1
47,1
109,1
113,1
126,1
130,1
197,1
203,1
209,1
236,1
309,1
348,1
394,1
418,1
482,1
502,1
669,1
706,1
709,1
713,1
753,1
779,1
814,1
899,1
901,1
930,1
980,1
13851,1
15126,1
15262,1
15336,1
15366,1
15483,1
15504,1
15552,1
15565,1
15568,1
15588,1
15706,1
15710,1
18831,1
19525,1
19597,1
19927,1
152,2
189,2
426,2
15108,2
15355,2
15735,2
15742,2
15769,2
15862,2
19683,2
27,3
117,3
831,3
846,3
15366,3
14315,4
14528,4
15778,4
15782,4
18057,4
58,5
75,5
82,5
129,5
180,5
8226,5
15491,5
15553,5
15586,5
18944,5
121,6
330,6
331,6
347,6
361,6
366,6
59,7
69,7
93,7
103,7
128,7
167,7
183,7
201,7
365,7
374,7
17798,7
19251,7
14,8
25,8
39,8
45,8
60,8
187,8
291,8
332,8
63,9
192,9
293,9
310,9
338,9
592,9
725,9
962,9
19933,9
64,10
121,10
367,10
372,10
19894,10
597,11
12790,11
19223,11
19378,11
19575,11
306,12
18939,12
19162,12
19727,12
19728,12
117,13
846,13
17177,13
17184,13
17301,13
8,14
16,14
19,14
25,14
98,14
336,14
16,15
19,15
25,15
155,15
336,15
14,16
15,16
19,16
25,16
336,16
19,17
57,17
98,17
379,17
380,17
428,17
30,18
57,18
158,18
181,18
428,18
14,19
15,19
16,19
17,19
25,19
57,19
119,19
336,19
377,19
380,19
289,20
419,20
18940,20
19152,20
19227,20
71,21
131,21
17786,21
18942,21
18949,21
18950,21
18981,21
19486,21
717,22
767,22
13007,22
19479,22
19517,22
19594,22
6240,23
9036,23
9652,23
9977,23
10005,23
14481,23
58,24
75,24
102,24
868,24
19689,24
8,25
14,25
15,25
16,25
19,25
39,25
45,25
119,25
332,25
39,26
62,26
119,26
291,26
462,26
19048,26
19702,26
19894,26
3,27
12246,27
12825,27
12861,27
17937,27
2804,28
3911,28
4586,28
14917,28
14923,28
84,29
163,29
164,29
168,29
335,29
18,30
77,30
158,30
159,30
181,30
578,30
13788,30
2932,31
7128,31
7176,31
17519,31
19599,31
46,32
124,32
138,32
399,32
6055,32
6801,32
101,33
123,33
15848,33
16790,33
17711,33
17713,33
18204,33
16157,34
16171,34
16541,34
16586,34
18116,34
47,35
437,35
490,35
552,35
691,35
114,36
126,36
136,36
144,36
154,36
190,36
585,36
714,36
748,36
858,36
868,36
4415,36
13901,36
15706,36
15709,36
38,37
112,37
113,37
139,37
163,37
274,37
335,37
359,37
37,38
86,38
310,38
6499,38
6577,38
8,39
25,39
26,39
45,39
60,39
332,39
16039,39
114,40
154,40
190,40
833,40
15016,40
15390,40
196,41
512,41
596,41
720,41
968,41
977,41
13051,41
15162,41
1,42
139,42
177,42
469,42
19269,42
155,43
321,43
334,43
336,43
610,43
56,44
1157,44
3129,44
11077,44
13988,44
14139,44
14339,44
14340,44
14471,44
14900,44
15371,44
17525,44
8,45
25,45
39,45
